,carat,cut,color,clarity,depth,table,price,x,y,z
50908,0.7,Very Good,D,SI1,62.5,63.0,2318,5.7,5.63,3.54
50909,0.7,Good,D,SI1,64.2,62.0,2318,5.52,5.48,3.53
50910,0.72,Premium,G,SI1,,58.0,2318,5.8,5.74,3.51
50911,0.74,Very Good,F,SI2,61.7,57.0,2319,5.78,5.85,3.59
50912,0.71,Very Good,F,VS2,63.2,59.0,2319,5.66,5.6,3.56
50913,0.7,Ideal,F,SI1,61.6,56.0,2319,5.73,5.67,3.51
50914,0.7,Premium,F,SI1,60.2,58.0,2319,5.76,5.7,3.45
50915,0.7,Premium,F,SI1,61.9,58.0,2319,5.69,5.65,3.51
50916,0.61,Premium,F,VVS2,63.0,60.0,2319,5.35,5.29,3.35
50917,0.59,Ideal,D,VS1,62.0,56.0,2319,5.35,5.39,3.33
50918,0.71,Ideal,I,SI1,61.6,55.0,2319,5.72,5.74,3.53
50919,0.71,Ideal,I,SI1,60.2,60.0,2319,5.77,5.79,3.48
50920,0.71,Ideal,I,SI1,62.3,53.0,2319,5.69,5.82,3.56
50921,0.71,Ideal,I,SI1,62.0,54.0,2319,5.72,5.75,3.55
50922,0.71,Ideal,I,SI1,62.1,55.0,2319,5.67,5.73,3.55
50923,0.71,Ideal,I,SI1,61.0,56.0,2319,5.75,5.78,3.52
50924,0.7,Premium,D,SI2,62.1,60.0,2319,5.73,5.71,3.55
50925,0.57,Ideal,E,VS2,61.3,57.0,2319,5.38,5.29,3.27
50926,0.57,Ideal,E,VS2,61.0,54.0,2319,5.43,5.39,3.3
50927,0.51,Very Good,E,VVS2,61.3,55.0,2320,5.14,5.16,3.16
50928,0.51,Very Good,E,VVS2,61.8,56.0,2320,5.13,5.16,3.18
50929,0.71,Good,F,VS2,63.0,59.0,2320,5.59,5.65,3.54
50930,0.63,Ideal,G,VS2,61.9,58.0,2320,5.48,5.51,3.4
50931,0.73,Ideal,H,SI1,62.6,57.0,2320,5.66,5.74,3.57
50932,0.72,Premium,E,SI2,60.4,58.0,2320,5.82,5.78,3.5
50933,0.56,Very Good,F,VVS1,61.7,56.0,2321,5.26,5.3,3.26
50934,0.73,Ideal,G,SI1,62.3,54.0,2321,5.81,5.78,3.61
50935,0.8,Very Good,J,VS1,63.4,56.0,2321,5.9,5.87,3.73
50936,0.57,Ideal,F,VVS2,60.2,57.0,2321,5.38,5.41,3.25
50937,0.62,Ideal,G,VS2,61.6,55.0,2321,5.51,5.53,3.4
50938,0.56,Ideal,G,IF,62.2,54.0,2321,5.3,5.34,3.31
50939,0.56,Ideal,G,IF,62.0,54.0,2321,5.3,5.32,3.29
50940,0.53,Premium,D,VS1,61.3,58.0,2321,5.27,5.2,3.21
50941,0.87,Premium,J,SI1,61.4,57.0,2321,6.17,6.14,3.78
50942,0.71,Premium,E,SI2,62.7,59.0,2322,5.66,5.7,3.56
50943,0.74,Good,G,VS2,64.2,53.0,2322,5.72,5.69,3.66
50944,0.95,Fair,J,I1,64.9,56.0,2322,6.17,6.12,3.99
50945,0.57,Ideal,F,VVS2,61.6,57.0,2322,5.32,5.36,3.29
50946,0.59,Ideal,G,VVS1,61.5,57.0,2322,5.36,5.4,3.31
50947,0.66,Very Good,H,VVS1,61.9,59.0,2323,5.59,5.65,3.48
50948,0.81,Ideal,I,SI1,62.2,57.0,2323,5.95,5.98,3.71
50949,1.01,Very Good,I,SI1,60.9,63.0,2323,6.51,6.43,3.94
50950,0.51,Premium,E,VVS1,61.4,60.0,2323,5.11,5.05,3.12
50951,0.54,Ideal,D,VVS2,61.2,55.0,2323,5.31,5.25,3.23
50952,0.54,Premium,D,VVS2,,60.0,2323,,,3.16
50953,0.7,Very Good,E,SI2,60.8,57.0,2324,5.66,5.72,3.46
50954,0.61,Ideal,E,VS1,62.1,57.0,2324,5.41,5.47,3.38
50955,0.7,Very Good,F,VS2,62.2,56.0,2325,5.67,5.75,3.55
50956,0.6,Ideal,D,VS2,61.5,55.0,2325,5.42,5.45,3.34
50957,0.71,Ideal,G,SI2,60.6,57.0,2325,5.81,5.87,3.54
50958,0.71,Very Good,I,VS1,62.3,60.0,2326,5.69,5.73,3.56
50959,0.71,Very Good,F,SI2,61.6,59.0,2326,5.7,5.76,3.53
50960,0.72,Very Good,I,VS2,62.1,57.5,2326,5.72,5.74,3.57
50961,0.31,Very Good,H,VS1,62.4,58.0,544,4.28,4.34,2.69
50962,0.31,Good,E,SI1,63.4,57.0,544,4.31,4.33,2.74
50963,0.31,Very Good,H,VS1,61.5,61.0,544,4.31,4.34,2.66
50964,0.31,Good,E,SI1,63.3,55.0,544,4.33,4.36,2.75
50965,0.31,Very Good,H,VS1,61.8,61.0,544,4.32,4.36,2.68
50966,0.31,Premium,G,VS2,62.4,59.0,544,4.34,4.38,2.72
50967,0.31,Very Good,E,SI1,58.3,60.0,544,4.48,4.51,2.62
50968,0.31,Premium,G,VS2,59.2,60.0,544,4.42,4.47,2.63
50969,0.31,Premium,G,VS2,61.5,60.0,544,4.31,4.34,2.66
50970,0.31,Very Good,G,VS2,61.0,56.0,544,4.35,4.37,2.66
50971,0.31,Ideal,H,VS1,61.6,56.0,544,4.34,4.36,2.68
50972,0.31,Good,E,SI1,63.1,54.0,544,4.31,4.34,2.73
50973,0.31,Good,E,SI1,63.4,55.0,544,4.32,4.33,2.74
50974,0.31,Premium,G,VS2,61.7,58.0,544,4.32,4.34,2.67
50975,0.31,Good,E,SI1,63.1,55.0,544,4.33,4.36,2.74
50976,0.31,Ideal,H,VS1,62.4,55.0,544,4.33,4.36,2.71
50977,0.31,Very Good,H,VS1,62.9,58.0,544,4.31,4.34,2.72
50978,0.31,Ideal,G,VS2,62.7,57.0,544,4.31,4.34,2.71
50979,0.31,Ideal,H,VS1,,54.0,544,,4.37,2.69
50980,0.31,Ideal,G,VS2,61.6,55.0,544,4.37,4.39,2.7
50981,0.31,Good,E,SI1,63.1,57.0,544,4.3,4.35,2.73
50982,0.31,Good,G,VS2,,59.0,544,,,2.73
50983,0.31,Very Good,E,SI1,62.3,56.0,544,4.37,4.4,2.73
50984,0.31,Very Good,E,SI1,62.8,57.0,544,4.32,4.34,2.72
50985,0.31,Premium,G,VS2,61.7,59.0,544,4.31,4.34,2.67
50986,0.31,Very Good,G,VS2,60.7,61.0,544,4.33,4.37,2.64
50987,0.31,Premium,G,VS2,60.9,58.0,544,4.35,4.38,2.66
50988,0.31,Very Good,I,VVS2,62.2,57.0,544,4.34,4.37,2.71
50989,0.31,Premium,I,VVS2,,58.0,544,,,2.68
50990,0.31,Good,E,VS2,63.4,55.0,544,4.32,4.35,2.75
50991,0.73,Very Good,F,SI1,61.6,62.0,2326,5.71,5.76,3.53
50992,0.73,Very Good,F,SI1,59.3,61.0,2326,5.82,5.85,3.46
50993,0.59,Premium,D,VS1,61.9,58.0,2326,5.37,5.32,3.31
50994,0.71,Ideal,H,SI1,62.3,54.0,2326,5.74,5.76,3.58
50995,0.76,Good,I,SI1,64.3,60.0,2326,5.69,5.64,3.64
50996,0.68,Premium,G,VS1,58.6,59.0,2326,5.8,5.77,3.39
50997,0.7,Ideal,H,SI2,61.6,56.0,2326,5.77,5.72,3.53
50998,1.0,Fair,G,SI2,70.2,58.0,2326,6.0,5.73,4.13
50999,0.74,Very Good,I,VS2,60.8,59.0,2327,5.83,5.85,3.55
51000,0.73,Ideal,I,VS2,62.1,54.0,2327,5.79,5.8,3.6
51001,0.73,Ideal,I,VS2,61.6,54.0,2327,5.81,5.84,3.59
51002,0.74,Ideal,H,SI2,62.1,57.0,2327,5.75,5.81,3.59
51003,0.74,Ideal,I,SI1,62.3,57.0,2327,5.76,5.79,3.6
51004,0.74,Good,H,VS2,63.0,57.0,2327,5.72,5.77,3.62
51005,0.71,Premium,I,VS1,61.8,58.0,2327,5.76,5.72,3.55
51006,0.71,Good,I,VS1,63.6,56.0,2327,5.7,5.65,3.61
51007,0.71,Ideal,I,VS1,62.1,56.0,2327,5.72,5.68,3.54
51008,0.71,Very Good,I,VS1,63.3,56.0,2327,5.69,5.65,3.59
51009,0.71,Good,I,VS1,61.5,64.0,2327,5.76,5.65,3.51
51010,0.71,Fair,F,SI2,60.1,68.0,2327,5.8,5.72,3.46
51011,1.14,Good,G,I1,63.7,56.0,2327,6.63,6.55,4.2
51012,0.71,Very Good,I,VS1,59.0,57.0,2328,5.85,5.88,3.46
51013,0.74,Premium,F,SI2,61.4,57.0,2328,5.82,5.8,3.57
51014,0.74,Premium,F,SI2,59.6,58.0,2328,5.91,5.87,3.51
51015,0.72,Ideal,D,SI2,61.2,57.0,2328,5.76,5.8,3.54
51016,0.71,Ideal,H,SI1,60.7,59.0,2328,5.75,5.81,3.51
51017,0.76,Fair,H,SI1,61.9,70.0,2328,5.84,5.77,3.59
51018,0.74,Premium,G,SI2,62.8,54.0,2328,5.76,5.73,3.61
51019,0.7,Premium,G,VS2,,60.0,2328,,,3.38
51020,0.71,Ideal,E,SI1,62.0,56.0,2329,5.77,5.72,3.56
51021,0.71,Ideal,E,SI1,61.5,57.0,2329,5.78,5.74,3.54
51022,0.7,Premium,G,VS1,62.9,59.0,2329,5.63,5.56,3.52
51023,0.48,Very Good,D,VVS2,59.5,57.0,2329,5.16,5.12,3.06
51024,0.73,Very Good,I,VS2,59.0,61.0,2329,5.84,5.88,3.46
51025,0.8,Very Good,I,SI2,60.7,56.0,2329,6.01,6.03,3.66
51026,0.76,Premium,E,SI2,59.3,62.0,2329,6.01,5.96,3.55
51027,0.71,Premium,E,SI1,58.9,61.0,2329,5.79,5.75,3.4
51028,0.75,Premium,H,SI1,60.2,59.0,2329,5.92,5.88,3.55
51029,0.73,Premium,F,SI2,,57.0,2329,5.79,5.76,3.58
51030,0.75,Premium,I,VS2,60.0,57.0,2329,5.93,5.9,3.55
51031,0.82,Premium,E,SI2,60.0,56.0,2329,6.11,6.08,3.66
51032,0.7,Premium,H,VS2,60.8,59.0,2330,5.71,5.74,3.48
51033,0.7,Good,H,VS2,64.2,58.0,2330,5.58,5.61,3.59
51034,0.7,Good,H,VS2,63.9,59.0,2330,5.6,5.64,3.59
51035,0.7,Premium,H,VS2,61.8,60.0,2330,5.68,5.71,3.52
51036,0.73,Very Good,G,SI1,59.8,61.0,2330,5.83,5.85,3.49
51037,0.7,Very Good,H,VS2,61.6,55.0,2330,5.71,5.75,3.53
51038,0.73,Ideal,H,SI1,,57.0,2330,5.77,5.72,3.61
51039,0.73,Fair,I,VS1,55.9,66.0,2330,6.11,6.01,3.39
51040,0.75,Premium,H,SI1,60.7,62.0,2331,5.87,5.82,3.55
51041,0.61,Ideal,G,VVS2,62.4,53.8,2331,5.42,5.45,3.39
51042,0.71,Good,F,SI1,,57.0,2331,,,3.57
51043,0.55,Premium,D,VVS2,58.7,57.0,2331,5.44,5.39,3.18
51044,0.7,Premium,H,SI1,62.8,57.0,2331,5.66,5.61,3.54
51045,0.7,Premium,H,SI1,60.9,62.0,2331,5.72,5.65,3.46
51046,0.7,Premium,H,SI1,60.0,60.0,2331,5.79,5.72,3.5
51047,0.7,Premium,H,SI1,59.0,60.0,2331,5.86,5.81,3.44
51048,0.71,Ideal,F,SI2,59.3,57.0,2331,5.86,5.81,3.46
51049,0.71,Premium,F,SI2,60.2,60.0,2331,5.8,5.77,3.48
51050,0.7,Very Good,G,VS2,63.5,57.0,2331,5.68,5.66,3.6
51051,0.53,Premium,E,VVS2,62.4,56.0,2331,5.19,5.17,3.23
51052,0.7,Very Good,I,VS1,62.2,57.0,2332,5.69,5.72,3.55
51053,0.71,Very Good,I,VS1,61.1,57.0,2332,5.75,5.8,3.53
51054,0.64,Very Good,D,VS2,58.6,59.0,2332,5.7,5.74,3.35
51055,0.65,Very Good,I,IF,61.0,55.0,2332,5.65,5.73,3.47
51056,0.78,Ideal,H,SI2,61.6,54.0,2332,5.94,5.88,3.64
51057,0.7,Ideal,E,SI2,62.0,58.0,2332,5.66,5.7,3.52
51058,0.7,Ideal,E,SI2,61.0,55.0,2332,5.76,5.78,3.52
51059,0.72,Premium,E,SI1,62.8,52.0,2333,5.78,5.72,3.61
51060,0.54,Ideal,F,VS2,61.3,57.0,2333,5.29,5.24,3.23
51061,0.71,Very Good,F,SI1,61.1,57.0,2333,5.71,5.74,3.5
51062,0.71,Very Good,F,SI1,61.9,56.0,2333,5.67,5.7,3.52
51063,0.7,Premium,F,SI1,62.5,59.0,2333,5.65,5.67,3.54
51064,0.96,Good,I,I1,58.6,64.0,2333,6.34,6.26,3.69
51065,0.54,Ideal,F,VVS2,61.8,55.0,2333,5.27,5.25,3.25
51066,0.7,Premium,H,VS1,62.3,60.0,2333,5.65,5.61,3.51
51067,0.7,Premium,E,SI1,62.9,58.0,2333,5.68,5.61,3.55
51068,0.52,Ideal,F,VVS1,62.3,56.0,2333,5.14,5.16,3.21
51069,0.54,Ideal,F,VVS2,61.2,55.0,2333,5.27,5.25,3.22
51070,0.72,Good,G,SI2,63.7,59.0,2333,5.74,5.65,3.63
51071,0.72,Premium,I,VS2,60.9,60.0,2333,5.8,5.76,3.52
51072,0.72,Very Good,F,SI1,63.1,55.0,2333,5.75,5.7,3.61
51073,0.71,Very Good,G,SI1,61.7,56.0,2334,5.7,5.74,3.53
51074,0.77,Very Good,F,SI2,59.7,57.0,2334,5.97,6.05,3.59
51075,0.54,Ideal,F,VVS2,62.3,53.7,2334,5.22,5.26,3.26
51076,0.89,Fair,I,VS1,68.2,65.0,2334,5.82,5.74,3.94
51077,0.52,Ideal,D,VVS2,59.9,57.0,2334,5.28,5.21,3.14
51078,0.72,Premium,H,SI1,,58.0,2334,5.85,5.81,3.49
51079,0.7,Very Good,H,VS2,60.0,57.0,2335,5.74,5.8,3.46
51080,0.7,Very Good,E,SI2,59.8,58.0,2335,5.74,5.76,3.44
51081,0.73,Premium,E,SI2,60.6,59.0,2335,5.85,5.8,3.53
51082,0.73,Ideal,I,VS2,62.2,54.0,2335,5.76,5.78,3.59
51083,0.7,Ideal,G,SI1,61.1,55.0,2335,5.72,5.76,3.51
51084,0.71,Ideal,F,SI1,,56.0,2335,5.79,5.81,3.53
51085,0.7,Good,I,VVS2,59.7,59.0,2335,5.73,5.77,3.43
51086,0.73,Very Good,E,SI2,63.2,60.0,2335,5.76,5.71,3.62
51087,0.71,Very Good,G,VS2,62.3,63.0,2335,5.7,5.64,3.53
51088,0.7,Good,H,SI1,63.7,59.0,2335,5.59,5.53,3.54
51089,0.7,Premium,E,SI2,63.0,58.0,2335,5.69,5.64,3.57
51090,0.59,Ideal,G,VS2,61.9,57.0,2336,5.41,5.38,3.34
51091,0.56,Very Good,G,VVS2,62.1,55.6,2336,5.29,5.31,3.29
51092,1.17,Fair,I,I1,64.5,59.0,2336,6.67,6.47,4.25
51093,1.03,Premium,H,I1,62.9,59.0,2336,6.41,6.3,4.0
51094,0.72,Very Good,I,VS2,63.3,55.0,2337,5.7,5.74,3.62
51095,0.72,Very Good,I,VS2,61.1,56.0,2337,5.76,5.79,3.53
51096,0.72,Very Good,I,VS2,63.9,58.0,2337,5.65,5.68,3.62
51097,0.73,Very Good,H,VS2,63.1,57.3,2337,5.65,5.7,3.59
51098,0.7,Very Good,D,SI2,61.4,58.0,2337,5.7,5.74,3.51
51099,0.72,Ideal,I,VS2,61.1,56.0,2337,5.76,5.82,3.54
51100,0.72,Ideal,E,SI2,61.7,57.0,2337,5.72,5.78,3.55
51101,0.7,Good,F,SI1,59.7,64.0,2337,5.71,5.74,3.42
51102,0.75,Premium,D,SI2,60.6,56.0,2337,5.94,5.9,3.59
51103,0.83,Good,H,SI2,63.9,56.0,2337,5.99,5.93,3.81
51104,0.52,Ideal,G,VVS2,61.7,55.0,2338,5.21,5.23,3.22
51105,0.77,Good,H,SI1,,65.0,2338,5.82,5.74,3.64
51106,0.7,Very Good,G,VS2,63.4,58.0,2338,5.63,5.57,3.55
51107,0.76,Ideal,H,SI1,61.7,56.0,2338,5.87,5.84,3.61
51108,0.97,Fair,F,SI2,67.2,61.0,2338,6.09,6.0,4.06
51109,0.7,Fair,G,VS2,65.3,57.0,2338,5.58,5.47,3.61
51110,0.57,Ideal,F,VVS2,62.0,55.0,2339,5.3,5.31,3.29
51111,0.57,Ideal,F,VVS2,62.1,56.0,2339,5.31,5.35,3.31
51112,0.71,Very Good,H,SI2,62.2,55.1,2339,5.7,5.72,3.55
51113,0.82,Fair,G,SI1,66.4,54.0,2339,5.87,5.82,3.88
51114,0.7,Premium,D,SI1,62.1,62.0,2339,5.63,5.58,3.48
51115,0.7,Fair,D,SI1,66.5,55.0,2339,5.51,5.47,3.65
51116,0.57,Ideal,F,VVS1,61.9,54.8,2339,5.3,5.36,3.3
51117,0.6,Ideal,E,VS1,59.6,59.0,2339,5.52,5.45,3.27
51118,1.05,Premium,I,I1,61.8,56.0,2339,6.53,6.48,4.02
51119,0.72,Ideal,I,VVS2,62.4,53.0,2340,5.75,5.78,3.6
51120,0.71,Ideal,E,SI2,58.7,57.0,2340,5.89,5.86,3.44
51121,0.58,Ideal,F,VVS2,62.0,55.0,2340,5.32,5.4,3.31
51122,0.72,Ideal,F,SI2,61.7,55.0,2340,5.77,5.81,3.57
51123,0.78,Premium,F,SI2,60.6,57.0,2340,5.98,5.94,3.61
51124,0.53,Ideal,D,VS1,,56.0,2340,5.23,5.19,3.21
51125,0.71,Premium,E,SI2,60.5,59.0,2340,5.78,5.75,3.49
51126,0.65,Ideal,F,VS1,62.2,57.0,2340,5.6,5.53,3.46
51127,0.78,Ideal,E,SI2,60.8,56.0,2340,5.98,5.92,3.62
51128,0.73,Premium,E,SI2,60.1,59.0,2341,5.87,5.82,3.51
51129,0.51,Premium,F,VVS1,62.6,57.0,2341,5.1,5.06,3.18
51130,1.01,Fair,I,I1,56.1,63.0,2342,6.7,6.65,3.74
51131,0.71,Ideal,G,SI1,62.8,56.0,2342,5.72,5.75,3.6
51132,0.91,Good,E,I1,57.7,63.0,2342,6.35,6.3,3.65
51133,0.7,Premium,E,SI2,61.8,60.0,2342,5.65,5.61,3.48
51134,0.7,Very Good,F,SI1,60.3,57.0,2343,5.73,5.77,3.47
51135,0.71,Very Good,F,SI1,63.1,57.0,2343,5.69,5.66,3.58
51136,0.7,Ideal,I,SI1,,55.0,2343,,,3.51
51137,0.7,Ideal,F,SI1,61.8,58.0,2343,5.7,5.75,3.54
51138,0.71,Premium,E,SI2,62.7,59.0,2343,5.7,5.66,3.56
51139,0.71,Very Good,E,SI2,58.4,63.0,2343,5.85,5.8,3.4
51140,0.71,Premium,F,SI2,62.0,59.0,2343,5.68,5.65,3.51
51141,1.02,Good,G,I1,57.4,59.0,2344,6.64,6.6,3.8
51142,0.81,Premium,H,SI2,60.0,59.0,2344,6.03,5.97,3.62
51143,0.9,Good,G,I1,63.6,61.0,2344,6.07,6.03,3.85
51144,0.62,Fair,E,VS1,58.8,67.0,2344,5.66,5.57,3.29
51145,0.63,Premium,E,VS2,62.4,59.0,2344,5.5,5.46,3.42
51146,0.62,Ideal,F,VS1,61.9,55.0,2344,5.46,5.19,3.39
51147,0.71,Very Good,F,SI1,64.0,58.0,2345,5.59,5.66,3.6
51148,0.72,Very Good,E,SI2,59.8,58.0,2345,5.84,5.86,3.5
51149,0.72,Very Good,I,SI1,63.2,57.0,2345,5.71,5.75,3.62
51150,0.71,Premium,F,SI1,60.2,60.0,2345,5.79,5.71,3.46
51151,0.72,Ideal,E,SI2,62.7,57.0,2345,5.71,5.78,3.6
51152,0.71,Ideal,G,SI1,61.5,57.0,2345,5.74,5.78,3.54
51153,0.59,Ideal,F,VVS2,61.2,56.0,2345,5.45,5.43,3.33
51154,0.71,Premium,F,SI1,58.5,59.0,2345,5.87,5.82,3.42
51155,0.71,Good,F,SI1,63.6,54.0,2345,5.65,5.61,3.58
51156,0.51,Premium,F,VS1,60.2,58.0,2346,5.25,5.21,3.15
51157,0.71,Very Good,F,SI1,62.1,59.0,2346,5.64,5.73,3.53
51158,0.8,Premium,H,SI2,62.2,58.0,2346,5.99,5.93,3.71
51159,0.71,Ideal,F,SI1,62.7,55.0,2346,5.65,5.74,3.57
51160,0.79,Good,H,SI2,59.2,58.0,2346,6.05,6.07,3.59
51161,0.5,Ideal,E,VVS2,62.4,54.0,2346,5.11,5.09,3.18
51162,0.5,Ideal,E,VVS2,62.2,57.0,2346,5.08,5.05,3.15
51163,0.73,Premium,F,SI1,59.3,61.0,2346,5.85,5.82,3.46
51164,0.34,Ideal,D,IF,62.1,57.0,2346,4.52,4.46,2.79
51165,0.34,Ideal,D,IF,59.8,57.0,2346,4.59,4.57,2.74
51166,0.73,Premium,F,SI1,61.6,62.0,2346,5.76,5.71,3.53
51167,0.73,Premium,F,SI1,62.4,55.0,2346,5.78,5.71,3.59
51168,0.75,Very Good,F,SI1,63.1,58.0,2347,5.7,5.74,3.61
51169,0.76,Very Good,F,SI2,63.3,55.0,2347,5.79,5.83,3.68
51170,0.6,Ideal,G,VVS2,62.0,57.0,2347,5.41,5.46,3.37
51171,0.71,Ideal,E,VS2,62.5,56.0,2347,5.7,5.75,3.58
51172,0.7,Good,H,VS2,59.7,57.0,2347,5.75,5.8,3.45
51173,0.72,Ideal,I,VS2,62.1,58.0,2347,5.74,5.72,3.57
51174,0.78,Very Good,H,SI2,63.1,56.0,2348,5.84,5.88,3.7
51175,0.78,Very Good,I,SI1,63.5,57.0,2348,5.79,5.86,3.7
51176,0.7,Premium,D,SI2,62.8,61.0,2348,5.61,5.57,3.51
51177,0.79,Very Good,H,SI2,63.2,55.0,2348,5.93,5.9,3.74
51178,0.7,Premium,F,SI1,62.8,59.0,2348,5.66,5.59,3.53
51179,0.7,Premium,F,SI1,61.6,55.0,2348,5.7,5.66,3.5
51180,0.7,Premium,F,SI1,61.7,61.0,2348,5.7,5.67,3.51
51181,0.91,Good,I,SI1,,58.0,2348,6.01,5.99,3.84
51182,0.7,Ideal,F,SI1,61.5,56.0,2348,5.74,5.7,3.52
51183,0.7,Very Good,E,SI1,62.9,57.0,2349,5.6,5.66,3.54
51184,0.7,Premium,E,SI1,60.1,58.0,2349,5.81,5.83,3.5
51185,0.81,Premium,J,VS1,61.7,61.0,2350,5.94,5.9,3.65
51186,0.6,Premium,F,VVS2,61.3,59.0,2350,5.45,5.41,3.33
51187,0.73,Ideal,G,SI1,62.5,55.0,2351,5.78,5.74,3.6
51188,0.61,Very Good,G,VVS2,62.3,59.0,2351,5.4,5.45,3.38
51189,0.57,Very Good,F,VVS2,60.7,58.0,2351,5.32,5.35,3.24
51190,0.73,Fair,I,VVS2,64.4,59.0,2351,5.65,5.62,3.63
51191,0.7,Ideal,I,VS2,61.6,56.0,2351,5.67,5.72,3.51
51192,0.72,Ideal,I,SI1,61.3,56.0,2351,5.78,5.81,3.55
51193,0.7,Fair,H,VS2,67.8,56.0,2351,5.42,5.38,3.66
51194,0.7,Good,H,VS2,64.2,58.0,2351,5.61,5.58,3.59
51195,0.7,Good,H,VS2,63.9,59.0,2351,5.64,5.6,3.59
51196,0.73,Ideal,G,SI1,62.1,54.0,2351,5.81,5.76,3.59
51197,0.73,Premium,G,SI1,62.8,59.0,2351,5.76,5.68,3.59
51198,0.73,Premium,F,SI2,60.5,57.0,2351,5.84,5.8,3.52
51199,0.73,Premium,I,VVS2,61.5,58.0,2351,5.78,5.73,3.54
51200,0.74,Very Good,I,SI1,63.8,58.0,2352,5.72,5.76,3.66
51201,0.76,Very Good,I,SI1,62.0,56.0,2352,5.81,5.84,3.61
51202,0.71,Premium,H,VS2,62.2,59.0,2352,5.68,5.64,3.52
51203,0.71,Premium,F,SI1,62.2,58.0,2352,5.74,5.67,3.55
51204,0.7,Ideal,G,SI1,61.9,57.0,2352,5.69,5.65,3.51
51205,0.7,Premium,G,SI1,60.3,61.0,2352,5.75,5.72,3.46
51206,0.7,Ideal,G,SI1,,56.0,2352,5.72,5.69,3.55
51207,0.7,Premium,G,SI1,62.8,58.0,2352,5.66,5.62,3.54
51208,0.71,Ideal,G,SI1,62.9,57.0,2352,5.67,5.62,3.55
51209,0.59,Ideal,D,VS2,60.9,57.0,2352,5.42,5.48,3.32
51210,0.5,Ideal,H,IF,61.8,56.0,2352,5.1,5.13,3.16
51211,0.7,Premium,I,VVS2,60.1,59.0,2352,5.8,5.72,3.46
51212,0.71,Good,F,SI1,63.9,57.0,2352,5.61,5.57,3.57
51213,0.71,Fair,E,SI1,64.7,59.0,2352,5.61,5.58,3.62
51214,0.71,Fair,D,SI1,65.1,59.0,2352,5.59,5.56,3.63
51215,0.7,Premium,G,SI1,62.0,61.0,2352,5.71,5.68,3.53
51216,0.7,Fair,G,SI1,61.7,66.0,2352,5.7,5.58,3.48
51217,0.7,Premium,G,SI1,59.0,62.0,2352,5.77,5.75,3.4
51218,0.7,Fair,D,SI1,64.9,64.0,2352,5.57,5.5,3.59
51219,0.7,Good,H,VS2,59.1,65.0,2352,5.85,5.75,3.43
51220,0.72,Premium,G,SI1,62.8,60.0,2352,5.78,5.68,3.6
51221,0.7,Fair,E,VS2,65.6,61.0,2352,5.62,5.47,3.64
51222,0.56,Ideal,E,VS1,60.0,55.0,2352,5.43,5.4,3.25
51223,0.7,Ideal,G,SI1,62.7,57.0,2352,5.69,5.64,3.55
51224,0.71,Premium,G,SI1,60.4,59.0,2352,5.81,5.75,3.49
51225,0.7,Very Good,G,VS2,63.2,57.0,2353,5.61,5.66,3.56
51226,0.72,Very Good,G,SI1,,57.0,2353,5.66,5.72,3.59
51227,0.7,Ideal,I,VVS2,62.5,54.0,2353,5.68,5.71,3.56
51228,0.7,Ideal,I,VVS2,62.3,55.0,2353,5.66,5.7,3.54
51229,0.7,Ideal,I,VVS2,62.1,56.0,2353,5.65,5.71,3.53
51230,0.7,Good,G,VS2,63.8,59.0,2353,5.51,5.55,3.53
51231,0.74,Very Good,I,VS1,63.4,57.0,2353,5.81,5.76,3.67
51232,0.71,Very Good,H,SI1,62.1,61.0,2354,5.63,5.71,3.52
51233,0.7,Premium,F,SI1,61.5,57.0,2354,5.74,5.68,3.51
51234,0.72,Ideal,H,SI1,62.3,54.0,2354,5.78,5.75,3.59
51235,0.71,Good,H,SI1,57.9,62.0,2354,5.82,5.86,3.38
51236,0.7,Premium,F,SI1,62.5,59.0,2354,5.67,5.65,3.54
51237,0.7,Very Good,D,SI2,63.3,57.0,2354,5.64,5.6,3.56
51238,0.7,Premium,D,SI2,,58.0,2354,5.8,5.74,3.49
51239,0.7,Good,H,VVS2,,60.0,2355,5.59,5.55,3.58
51240,0.72,Premium,E,SI2,62.6,59.0,2355,5.7,5.74,3.58
51241,0.72,Ideal,E,SI2,62.4,57.0,2355,5.73,5.77,3.59
51242,0.7,Ideal,F,SI2,62.0,56.0,2355,5.68,5.71,3.53
51243,0.73,Ideal,F,SI2,62.2,60.0,2355,5.72,5.75,3.57
51244,0.7,Ideal,I,VS1,62.2,57.0,2355,5.69,5.66,3.53
51245,0.7,Premium,D,SI1,61.8,59.0,2355,5.64,5.6,3.47
51246,0.54,Very Good,F,VVS1,59.7,56.0,2356,5.33,5.35,3.19
51247,0.54,Ideal,F,VVS1,60.8,56.0,2356,5.28,5.34,3.23
51248,0.54,Ideal,F,VVS1,60.5,55.0,2356,5.31,5.33,3.22
51249,0.97,Fair,I,I1,67.3,55.0,2357,6.08,6.02,4.07
51250,0.63,Ideal,G,VS2,60.9,56.0,2357,5.57,5.6,3.4
51251,0.58,Ideal,E,VS2,61.6,55.0,2357,5.36,5.39,3.31
51252,0.56,Ideal,G,VVS2,,56.0,2357,,,3.29
51253,0.7,Premium,D,SI1,58.8,59.0,2357,5.86,5.84,3.44
51254,0.97,Ideal,I,I1,61.6,53.0,2357,6.43,6.4,3.95
51255,0.83,Good,F,SI2,57.5,61.0,2358,6.22,6.17,3.56
